  #       Teff 			 log(L/Lsun) 		 tcool(gyr) 			logg(CGS)		  R/R_sun		       G3      			Bp3    			Rp3     		    u      			g      			 r      		 i       		z     				g		       r       			i      			 z       			y  
   79342.521827588498       0.12506100000000001        3.1450572286229316E-004   8.9301551000000003        6.1073999999999998E-003   10.268634354468062        10.072765850102542        10.646584994981858        9.4517784723909841        9.9985522183197837        10.567716490616338        10.974584994981853        11.342519247164613        10.076831597919785        10.574455479615217        10.986584994981854        11.289471867946254        11.511500878565734        8.7097310931726284        9.9939447249553837        10.342568606650822        10.488716490616337        10.696584994981855        11.163549612730129        11.311282230096769        11.436341606281765        7.9687882694277903        8.6242242990484854     
   78125.534210179045        9.7546999999999995E-002   3.2818910417128677E-004   8.9308177999999998        6.1027000000000000E-003   10.283438929484472        10.087813822642435        10.660778425389562        9.4673705830036141        10.013724540421418        10.582153318547523        10.988778425389558        11.356590978810576        10.092001269221416        10.588928461614390        11.000778425389559        11.303455404098461        11.525539106943715        8.7252350082914987        10.009324290512517        10.357251482905490        10.503153318547525        10.710778425389559        11.177385899252616        11.324852219027786        11.449730842315070        7.9889114358928204        8.6416806959552126     
   76929.161710619257        7.0114999999999997E-002   3.4251996715823908E-004   8.9314433999999991        6.0983000000000001E-003   10.297915603050299        10.102529770708177        10.674654410305610        9.4826225424670518        10.028562628137113        10.596268577963485        11.002654410305610        11.370347326476672        10.106836854537114        10.603078562056393        11.014654410305610        11.317124453140639        11.539263115983761        8.7403996691310191        10.024366811702084        10.371608519221361        10.517268577963488        10.724654410305607        11.190910479618797        11.338115195868010        11.462817011853257        8.0086173074306686        8.6587645575940293     
   75771.171161649138        4.3122000000000001E-002   3.5771397964251149E-004   8.9320860000000000        6.0937999999999999E-003   10.312010387013601        10.116856152781267        10.688167628594424        9.4974691538550644        10.043007379665106        10.610013394362092        11.016167628594424        11.383744745710587        10.121279035665104        10.616856617034784        11.028167628594424        11.330436741499447        11.552629867037901        8.7551611496439179        10.039009922760084        10.385587504129767        10.531013394362095        10.738167628594425        11.204084011942918        11.351036743502558        11.475569135273339        8.0277740112296527        8.6753839637852792     
   74631.814394336674        1.6197000000000000E-002   3.7377134190427340E-004   8.9326915000000007        6.0895999999999997E-003   10.325798740470423        10.130872377591553        10.701383881667590        9.5119981767777180        10.057139962152123        10.623457518788724        11.029383881667593        11.396847063107026        10.135409196152120        10.630332814597063        11.041383881667594        11.343454774354795        11.565702533298689        8.7696058880254864        10.053338303464921        10.399261921909856        10.544457518788727        10.751383881667591        11.216965723985892        11.363670621056423        11.488037040879187        8.0465434613270066        8.6916565169945468     
   73527.195284026748       -1.0329000000000000E-002   3.9058448441593897E-004   8.9333142999999993        6.0851999999999998E-003   10.339280421754824        10.144574982698016        10.714310762196837        9.5261993274452461        10.070955520369614        10.636605323140033        11.042310762196836        11.409663481725241        10.149222263169614        10.643511237745409        11.054310762196836        11.356188858659019        11.578490824319859        8.7837247043790274        10.067344166707430        10.412633141283225        10.557605323140033        10.764310762196837        11.229568692382044        11.376034502833472        11.500241679151111        8.0648548478997260        8.7075477063245845     
   72446.264977370927       -3.6639999999999999E-002   4.0847697384299410E-004   8.9338981999999998        6.0810999999999999E-003   10.352401138988789        10.157911885993315        10.726888678677476        9.5400248939192522        10.084402852295575        10.649399425681999        11.054888678677475        11.422133305175212        10.162667259495578        10.656334744674687        11.066888678677476        11.368577657865636        11.590933578982522        8.7974692466096798        10.080978280307416        10.425645765486529        10.570399425681998        10.776888678677473        11.241829336570689        11.388061234573470        11.512113187085834        8.0827022540956719        8.7230264082458859     
   71398.156756488606       -6.2559000000000003E-002   4.2734130363493249E-004   8.9344996999999999        6.0768999999999997E-003   10.365200358346225        10.170920726994925        10.739161437924469        9.5535089087662790        10.097518910119277        10.661881806573174        11.067161437924469        11.434301253600118        10.175780911319276        10.668845174698372        11.079161437924469        11.380666438600965        11.603075884274915        8.8108740937671293        10.094275910642779        10.438340174021871        10.582881806573173        10.789161437924466        11.253794881351414        11.399801138577512        11.523704212002759        8.1000851004924748        8.7381130405567475     
   70368.128378273075       -8.8364999999999999E-002   4.4739337817659928E-004   8.9350632000000001        6.0730000000000003E-003   10.377699276749254        10.183625651073598        10.751143088138392        9.5666814693475644        10.110329091035773        10.674069462462736        11.079143088138391        11.446179900976219        10.188588838235773        10.681059900431187        11.091143088138391        11.392466898982498        11.614929715807769        8.8239684673538399        10.107265027391669        10.450736089587082        10.595069462462739        10.801143088138389        11.265474285051873        11.411258736759077        11.535015937660006        8.1170890739164037        8.7528599675486021     
   69371.965589471569      -0.11371500000000000        4.6852573696040168E-004   8.9356437000000000        6.0689000000000003E-003   10.391526547803924        10.197714958127083        10.764234909222822        9.5813984738028246        10.124489867303829        10.687532759239712        11.092218742034447        11.458983695458610        10.202605518433348        10.694469955798656        11.104234909222821        11.405287756911289        11.627616830564879        8.8387025352555035        10.121662110438614        10.464228697787032        10.608469955798657        10.814046498899661        11.277866933589042        11.423517004147985        11.547199409083682        8.1351014888870878        8.7689108570838314     
   68395.574211625484      -0.13888100000000000        4.9117007335115661E-004   8.9361847000000001        6.0651000000000004E-003   10.405939053606224        10.212420381342737        10.777791286361891        9.5968186505598023        10.139247029673145        10.701552544490871        11.105750331596687        11.472149516046541        10.217140450950266        10.708392101912034        11.117791286361891        11.418524265060173        11.640614324454068        8.8541933995734343        10.136687402644453        10.478177795477238        10.622392101912032        10.827309958625376        11.290502986503926        11.436066237925088        11.559711398876660        8.1535171993385571        8.7855296550710573     
   67447.988151265992      -0.16367499999999999        5.1532690976506502E-004   8.9367429999999999        6.0612000000000001E-003   10.420001915603656        10.226767519158276        10.791022705985203        9.6118594164977971        10.153643637249090        10.715234138864165        11.118958132939799        11.485001901245710        10.231321689833937        10.721978937679292        11.131022705985206        11.431445557385178        11.653303043921369        8.8693030726372655        10.151344667758305        10.491790482724699        10.635978937679290        10.840257102430581        11.302840756227280        11.448320415042406        11.571929219948348        8.1714651641834664        8.8017333757616854     
   66519.656820797274      -0.18826499999999999        5.4110466732913665E-004   8.9372592999999991        6.0575999999999998E-003   10.433704536713190        10.240748639666950        10.803910534318831        9.6265193351593155        10.167672364200794        10.728563362241513        11.131823190651911        11.497518397047148        10.245139914698033        10.735215327923591        11.143910534318831        11.444030050498149        11.665658709278230        8.8840309886103164        10.165629123487637        10.505051708790511        10.649215327923589        10.852866431365069        11.314851990073471        11.460249141755551        11.583820980771474        8.1889739437479214        8.8175321278412788     
   65619.512559736671      -0.21246000000000001        5.6861186217832939E-004   8.9377866000000008        6.0539000000000001E-003   10.447066116164777        10.254380262396857        10.816481541075468        9.6408090528119672        10.181349428810712        10.741562774788676        11.144372531068541        11.509729346099363        10.258613174915730        10.748124726044647        11.156481541075468        11.456307238436466        11.677713405018238        8.8983869451490705        10.179554565035865        10.517984882451572        10.662124726044645        10.865167394843390        11.326572512849058        11.471890196105029        11.595425899374860        8.2060261146698608        8.8329257941472115     
   64737.362261509632      -0.23645800000000000        5.9817290482436648E-004   8.9382728000000000        6.0505999999999997E-003   10.460047922396152        10.267626713717698        10.828688396388396        9.6546997728915276        10.194639683231467        10.754189776100754        11.156558457231510        11.521583341292997        10.271704125326886        10.760663512326909        11.168688396388392        11.468226574709961        11.689413844102186        8.9123430063084914        10.193088535396130        10.530546542683789        10.674663512326907        10.877109605066847        11.337944910563673        11.483184102789822        11.606683173329744        8.2226247371239634        8.8478979685345980     
   63883.690945700240      -0.26002399999999998        6.2989663347678970E-004   8.9387787999999997        6.0470000000000003E-003   10.472755707102705        10.280590599818998        10.840645692865790        9.6682871408689603        10.207645273242898        10.766554068280987        11.168495913753839        11.533199169244069        10.284517117120087        10.772942437375560        11.180645692865790        11.479905905837549        11.700880801745159        8.9259938774624370        10.206330386847240        10.542847331687510        10.686942437375558        10.888810800149498        11.349094287635387        11.494258232729960        11.617721736048429        8.2388325742253361        8.8625316060460673     
   63045.776781732413      -0.28343299999999999        6.6432375040079703E-004   8.9392498000000007        6.0438000000000002E-003   10.485112848440242        10.293199115405724        10.852266036524345        9.6815070574390525        10.220294090966807        10.778574159952935        11.180097048343804        11.544484347237038        10.296977258942611        10.784878737631107        11.192266036524344        11.491253782178322        11.712019489973923        8.9392764923803405        10.219211369751747        10.554804725011650        10.698878737631109        10.900179769558864        11.359920787267161        11.505010360945331        11.628437910984591        8.2546251636351400        8.8767781126815173     
   62234.470663470624      -0.30642700000000000        7.0145567414442661E-004   8.9397426000000006        6.0403000000000002E-003   10.497220925159906        10.305550583960864        10.863660150600010        9.6944505379394155        10.232683898846821        10.790355743025293        11.191472978357032        11.555553938865396        10.309184650336539        10.796579190091643        11.203660150600006        11.502384349156072        11.722946975641067        8.9522809482300882        10.231826385404803        10.566525332734619        10.710579190091641        10.911330491799047        11.370545876949434        11.515564176015781        11.638956819568081        8.2700595954396778        8.8907153157862293     
   61439.404831790511      -0.32922200000000001        7.4183380414109476E-004   8.9402018000000005        6.0371000000000001E-003   10.509007362958313        10.317575541508775        10.874746783379718        9.7070551429993177        10.244745875254365        10.801822317691029        11.202542020106923        11.566322545312437        10.321068185747928        10.807966258174210        11.214746783379722        11.513213034356459        11.733575996751588        8.9649456320433440        10.244109290532036        10.577931828647001        10.721966258174207        10.922178604829254        11.380878136357099        11.525826112840276        11.649183615869047        8.2851058031479727        8.9042934276739647     
   60668.603743996500      -0.35163400000000000        7.8600012759849841E-004   8.9406818999999995        6.0337999999999998E-003   10.520504319304958        10.329303738181761        10.885564743353061        9.7193453066394682        10.256509282338765        10.813009033202558        11.213343335074558        11.576832184850655        10.332658867209062        10.819075893576958        11.225564743353058        11.523781188597756        11.743950041477955        8.9772943103865650        10.256087292937064        10.589060029455460        10.733075893576956        10.932765324476257        11.390964346454059        11.535844844828457        11.659168159759858        8.2997630439545738        8.9175271180251734     
   59912.714932161565      -0.37385900000000000        8.3438929140083927E-004   8.9411275999999997        6.0306999999999999E-003   10.532373693067843        10.341408607094976        10.896770733268429        9.7321563471810713        10.268657442763402        10.824587614709131        11.224517786654861        11.587722473172864        10.344591725654272        10.830583503763986        11.236753276254863        11.534718362227725        11.754735819241294        8.9901430011126457        10.268509238231239        10.600491094518009        10.744583503763987        10.943735819241294        11.401469526559300        11.546317757463150        11.669663659703854        8.3147002521474853        8.9311861370300676     
   59181.231754002489      -0.39566899999999999        8.8765272980157307E-004   8.9415970999999992        6.0273999999999996E-003   10.548717884650452        10.358045391948851        10.912491838501660        9.7506304566844566        10.285404502446058        10.840749487849260        11.240094473252460        11.603038832306057        10.360787742601255        10.846711233097261        11.252328084852460        11.550000577554060        11.770164331203263        9.0085049577872507        10.285989659092055        10.615843475458052        10.760711233097263        10.959164331203263        11.416641467056857        11.561713672210049        11.685504098357645        8.3337802145920303        8.9499089745896416     
   58463.256147908694      -0.41730800000000001        9.4676717033794942E-004   8.9420318999999999        6.0244000000000001E-003   10.564682294562340        10.374296992103178        10.927845378583635        9.7686862499245475        10.301764947576563        10.856535552494888        11.255306157413214        11.617994597969412        10.376606818191922        10.862464286797854        11.267538029813215        11.564923332272381        11.785230681042796        9.0264501668511645        10.303069819028655        10.630833991266448        10.776464286797856        10.974230681042796        11.431455376798995        11.576745894963482        11.700972324074739        8.3524283695209736        8.9682073957860684     
